<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Air (A), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2004, 01, 0.792831407, 0.792831407, 1.041468662, 1.041468662, 
2004, 02, 0.637450734, 0.6205373373074805, 1.038695664, 1.0315809738133264, 
2004, 03, 0.831385806, 0.8041764943148567, 1.297496363, 1.2786003629599385, 
2004, 04, 0.838851948, 0.8069964879355821, 1.142132952, 1.1179021873301593, 
2004, 05, 0.648204342, 0.6174477565016494, 1.150729169, 1.121988206893398, 
2004, 06, 0.825225124, 0.781869261549713, 1.155375913, 1.1341452247578836, 
2004, 07, 0.654593232, 0.6207548308852334, 1.10178706, 1.0763363760072993, 
2004, 08, 0.597496836, 0.5552282787855444, 1.155761659, 1.1345238824561676, 
2004, 09, 0.620020526, 0.5766622165938546, 1.357910958, 1.3278219288505966, 
2004, 10, 0.596418312, 0.5494275585562493, 1.284494011, 1.2488132072689493, 
2004, 11, 0.673409884, 0.6113548037311161, 1.184905049, 1.1486898113800037, 
2004, 12, 0.675709063, 0.6165987611066361, 1.24152653, 1.2024322587967105, 
2005, 01, 0.589525757, 0.5374937056948913, 1.124212006, 1.0805632686826283, 
2005, 02, 0.598347181, 0.5413615186458688, 1.056743719, 1.0147535713800437, 
2005, 03, 0.726070752, 0.6432464372293185, 1.363117868, 1.30034227143245, 
2005, 04, 0.6543309, 0.5768084499725604, 1.170268945, 1.1111530261346179, 
2005, 05, 0.78365484, 0.698332006898353, 1.107904529, 1.0539107123911682, 
2005, 06, 0.829221247, 0.7377015500765707, 1.199955896, 1.1414759485935297, 
2005, 07, 0.690458858, 0.6036548324180999, 1.03474891, 0.9833986826482862, 
2005, 08, 0.638536746, 0.5496786617984382, 1.170010899, 1.1140344022996884, 
2005, 09, 0.76529924, 0.6351622976979514, 1.224200344, 1.1558725015016094, 
2005, 10, 0.717188579, 0.5733195663566213, 1.256749268, 1.1778394102400231, 
2005, 11, 0.722008971, 0.5873220472913645, 1.207468349, 1.139014843964507, 
2005, 12, 0.756326418, 0.6209344034410534, 1.348933916, 1.271278995428157, 
2006, 01, 0.648038824, 0.5283624773415991, 1.192593785, 1.11565188231875, 
2006, 02, 0.659285707, 0.5514777607359398, 1.132877557, 1.0588124705775102, 
2006, 03, 0.771543159, 0.6546424185066689, 1.541075463, 1.437675618497227, 
2006, 04, 0.635249682, 0.5288774579701435, 1.289379062, 1.1940869694129759, 
2006, 05, 0.687453847, 0.5575080797467681, 1.410017005, 1.2963467256869357, 
2006, 06, 0.688455367, 0.5608853120072841, 1.44170932, 1.3159482753978156, 
2006, 07, 0.744976983, 0.6046187588481485, 1.174230565, 1.067960244027384, 
2006, 08, 0.726152567, 0.5822351335626158, 1.380133968, 1.2496302567181343, 
2006, 09, 0.692029112, 0.5677090829919258, 1.322016245, 1.2012945843715839, 
2006, 10, 0.741388396, 0.6361588208138911, 1.389477323, 1.2659955250177326, 
2006, 11, 0.727484715, 0.6085247068731362, 1.365653604, 1.2398371606446683, 
2006, 12, 0.701647666, 0.5778272585161554, 1.352688411, 1.2204251414063698, 
2007, 01, 0.664926605, 0.5540185001780346, 1.279470309, 1.1492583496252755, 
2007, 02, 0.697946888, 0.5792630201138247, 1.253579361, 1.1171050300799026, 
2007, 03, 0.826912749, 0.6757563847942203, 1.496715571, 1.3244688828401279, 
2007, 04, 0.700838969, 0.5640638159902073, 1.311710304, 1.155716600603287, 
2007, 05, 0.777343304, 0.6195452768680316, 1.336988363, 1.1749287797583512, 
2007, 06, 0.774245293, 0.6102197498024704, 1.533202841, 1.3415520431628258, 
2007, 07, 0.704277702, 0.5530266975553726, 1.266271152, 1.1070325558913805, 
2007, 08, 0.745015917, 0.5863140670187519, 1.432518228, 1.250219704662328, 
2007, 09, 0.788038226, 0.6210906200556039, 1.394057012, 1.2124827807741527, 
2007, 10, 0.812772356, 0.6326184644244504, 1.603697986, 1.384143640681418, 
2007, 11, 0.858202846, 0.635882634326612, 1.526445711, 1.3052585431183872, 
2007, 12, 0.779454047, 0.5828101013861492, 1.522168642, 1.2950550348045766, 
2008, 01, 0.811887365, 0.5982325559701355, 1.502224298, 1.2632619423603804, 
2008, 02, 0.754273174, 0.5478131987149936, 1.477325806, 1.2311044279651906, 
2008, 03, 0.924395958, 0.6470769117692352, 1.632345633, 1.3383120075181467, 
2008, 04, 0.966769714, 0.642901602649359, 1.564323399, 1.2763566908553434, 
2008, 05, 0.856760084, 0.5514775346273769, 1.669519248, 1.3578216923092614, 
2008, 06, 0.807765649, 0.5020223754387134, 1.528265811, 1.230126319404989, 
2008, 07, 0.907899473, 0.5558139544707358, 1.442743644, 1.1440502464165436, 
2008, 08, 0.846553556, 0.5339256806703916, 1.420458073, 1.1451663748912142, 
2008, 09, 0.876130147, 0.5822624007040341, 1.442169448, 1.171978786458276, 
2008, 10, 0.773713508, 0.5513937328999751, 1.450060446, 1.203443059776318, 
2008, 11, 0.802501181, 0.6287635604121016, 1.293112769, 1.1085380280039605, 
2008, 12, 0.770641542, 0.6317120745016108, 1.300722618, 1.140097596687658, 
2009, 01, 0.647050318, 0.5399696180137215, 1.158449071, 1.0084266047081623, 
2009, 02, 0.770440262, 0.6568494478115029, 1.226841213, 1.0707166086995386, 
2009, 03, 0.758045364, 0.6483600841414969, 1.561183309, 1.3719485157721412, 
2009, 04, 0.727495464, 0.6267650721247403, 1.211188823, 1.0588770472066815, 
2009, 05, 0.646812826, 0.5479367608125568, 1.293309601, 1.125822310554469, 
2009, 06, 0.82125385, 0.6773749975771327, 1.346047422, 1.1597942935168095, 
2009, 07, 0.693345743, 0.5754442866335178, 1.232176747, 1.0652972600723867, 
2009, 08, 0.616473668, 0.5057268468626922, 1.185679386, 1.0190213223670053, 
2009, 09, 0.667916229, 0.5420767226475718, 1.366691008, 1.1765826233745005, 
2009, 10, 0.744509615, 0.5969539664633268, 1.504787836, 1.2954700143186406, 
2009, 11, 0.703607212, 0.5488546731032921, 1.289956827, 1.1011822919248984, 
2009, 12, 0.773123756, 0.5973880518102114, 1.419566937, 1.2037259569409666, 
2010, 01, 0.695120399, 0.5182955912353725, 1.230927269, 1.0351207704545453, 
2010, 02, 0.654707315, 0.4847656955578832, 1.224239394, 1.0329198426080608, 
2010, 03, 0.747473959, 0.5534530092214407, 1.610986422, 1.3491342278941907, 
2010, 04, 0.83722232, 0.6173279224936404, 1.3621989, 1.128678716107452, 
2010, 05, 0.776975736, 0.5817747026201682, 1.50944154, 1.244583801819031, 
2010, 06, 0.871978486, 0.6660335520388405, 1.568405271, 1.3027257201447566, 
2010, 07, 0.814869381, 0.6201864625005222, 1.418291033, 1.1799712487201435, 
2010, 08, 0.701647556, 0.5321116899236775, 1.433681234, 1.183078026259048, 
2010, 09, 0.794317739, 0.6041127492741283, 1.538219336, 1.262160158397714, 
2010, 10, 0.879314563, 0.6649540304163978, 1.588367855, 1.292857133961797, 
2010, 11, 0.810793746, 0.5974267317661494, 1.522469405, 1.2206208045828597, 
2010, 12, 0.842912301, 0.6055761846864741, 1.630438381, 1.2979564004704665, 
2011, 01, 0.781644938, 0.5551868366916205, 1.361068747, 1.070088554986408, 
2011, 02, 0.663841479, 0.46530108769774675, 1.438408355, 1.1161957140661523, 
2011, 03, 0.968791562, 0.6620384133914426, 1.696664928, 1.297750066986536, 
2011, 04, 0.877265301, 0.5768911661928537, 1.500651501, 1.1383862229073984, 
2011, 05, 0.825916384, 0.5384648781042448, 1.49610176, 1.1307094420626969, 
2011, 06, 0.818234545, 0.5451479071005115, 1.610760754, 1.2155551121084487, 
2011, 07, 0.795748203, 0.5318315008302137, 1.417848967, 1.0739673332810786, 
2011, 08, 0.84708857, 0.5740776292734069, 1.550791569, 1.1694301080768779, 
2011, 09, 0.854635796, 0.5866658859426779, 1.646892122, 1.2354729838785272, 
2011, 10, 0.781232687, 0.5418717382500009, 1.53726122, 1.1767116333207, 
2011, 11, 0.771459224, 0.5295692167761843, 1.567730839, 1.1991305812676694, 
2011, 12, 0.900754258, 0.6167323984241577, 1.566911081, 1.2039471800320354, 
2012, 01, 0.735231585, 0.506334041116869, 1.456982348, 1.1161030907199423, 
2012, 02, 0.770182466, 0.5300606830753387, 1.425346975, 1.086947185884065, 
2012, 03, 0.952849492, 0.6600465195022255, 1.667683232, 1.262265417190219, 
2012, 04, 0.748463911, 0.5260008472641261, 1.416330446, 1.0672419692823123, 
2012, 05, 0.945566784, 0.6693830044863192, 1.497694406, 1.1344472540577792, 
2012, 06, 0.826199513, 0.5963880123484585, 1.557167449, 1.200094490534789, 
2012, 07, 0.759839213, 0.5579493438540789, 1.282005019, 0.9842924878016541, 
2012, 08, 0.912522218, 0.6591468103073316, 1.470285143, 1.1186948466283388, 
2012, 09, 0.836308376, 0.5904656643207017, 1.397607557, 1.0546997786070658, 
2012, 10, 0.935076365, 0.6554155826032004, 1.61383577, 1.2169708532439356, 
2012, 11, 1.041484247, 0.7276026234750373, 1.633955538, 1.2395099542185084, 
2012, 12, 0.945545067, 0.6729495310128297, 1.513694307, 1.1499994138680818, 
2013, 01, 0.894615392, 0.6362770029009636, 1.392680746, 1.0541166970259046, 
2013, 02, 0.852258073, 0.6017267597552152, 1.36978494, 1.0291126982166439, 
2013, 03, 0.901543745, 0.6314958268486738, 1.54260161, 1.1649852064402986, 
2013, 04, 0.974199503, 0.6788132656010855, 1.584721177, 1.2039606783659103, 
2013, 05, 1.126572972, 0.7803861736580305, 1.464214359, 1.1182671795910313, 
2013, 06, 0.864886642, 0.6018567815515974, 1.53886185, 1.1761628445279926, 
2013, 07, 0.837522007, 0.5839600648746897, 1.403380249, 1.0742333139304194, 
2013, 08, 0.855487902, 0.5891513033220029, 1.544225088, 1.1883177626117658, 
2013, 09, 0.953753466, 0.658956676562784, 1.473718143, 1.1297782915785337, 
2013, 10, 1.061073892, 0.7506530382281464, 1.541112797, 1.1886262523933524, 
