<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Truck (T), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2007, 08, 1.2254970542E10, 9.644440414922058E9, 1.4809367879E10, 1.2924766452548866E10, 
2007, 09, 1.260968727E10, 9.9382976952587E9, 1.4960747955E10, 1.3012128719840061E10, 
2007, 10, 1.4205739762E10, 1.1056986876962381E10, 1.6683304987E10, 1.4399276363064932E10, 
2007, 11, 1.308979573E10, 9.698841981688833E9, 1.5939178761E10, 1.3629537623356985E10, 
2007, 12, 1.0693778933E10, 7.995907402277939E9, 1.3311948967E10, 1.1325753308203371E10, 
2008, 01, 1.1584424633E10, 8.535888420486737E9, 1.3922344033E10, 1.1707683991500072E10, 
2008, 02, 1.253562761E10, 9.104370267494213E9, 1.4635580406E10, 1.2196312939562353E10, 
2008, 03, 1.2728963817E10, 8.910271107791557E9, 1.5645419102E10, 1.2827217363505749E10, 
2008, 04, 1.2858185736E10, 8.550690094163962E9, 1.61846855E10, 1.3205345928162811E10, 
2008, 05, 1.2471297586E10, 8.027498683437308E9, 1.6649174883E10, 1.3540790764927982E10, 
2008, 06, 1.2756333893E10, 7.9279987342631235E9, 1.6436639837E10, 1.3230122090373863E10, 
2008, 07, 1.1622572907E10, 7.115312213166254E9, 1.495163675E10, 1.1856176791563221E10, 
2008, 08, 1.1509750766E10, 7.259258990205117E9, 1.4959741395E10, 1.2060470596249823E10, 
2008, 09, 1.2611253479E10, 8.381241932734957E9, 1.5354096278E10, 1.24775040464274E10, 
2008, 10, 1.1720474145E10, 8.352698929704085E9, 1.5098281324E10, 1.2530458246785524E10, 
2008, 11, 9.907108228E9, 7.762267259299282E9, 1.3267388947E10, 1.1373644691052404E10, 
2008, 12, 9.046523607E9, 7.415637340253538E9, 1.1488037378E10, 1.0069390371218859E10, 
2009, 01, 7.956163226E9, 6.639493557899832E9, 1.0266158124E10, 8.93666129961654E9, 
