<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Rail (R), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2006, 10, 4.943084246, 4.241483495135634, 1.977277296, 1.8015581593303647, 
2006, 11, 5.287823376, 4.423146086137792, 1.936685674, 1.7582605574944652, 
2006, 12, 5.314103787, 4.376319015237099, 1.923804836, 1.7356989014771402, 
2007, 01, 5.322379293, 4.434619657437963, 1.723847966, 1.5484116000772694, 
2007, 02, 4.691750511, 3.8939317838500633, 1.657033764, 1.476636270798203, 
2007, 03, 6.188136822, 5.056970003792643, 2.342705431, 2.073099595634574, 
2007, 04, 5.435997296, 4.37511256383092, 2.188066201, 1.9278528376298159, 
2007, 05, 5.541763377, 4.416804400415319, 2.364526956, 2.077916942287409, 
2007, 06, 5.787821468, 4.561658947152718, 2.095142885, 1.8332494194026916, 
2007, 07, 4.836237913, 3.797605225926175, 1.8236229, 1.5942951213730656, 
2007, 08, 5.800803618, 4.56512764846965, 2.019185068, 1.762228856869766, 
2007, 09, 5.701735656, 4.493810600982426, 2.278204808, 1.981471401097106, 
2007, 10, 5.69767866, 4.434767863430089, 2.367519398, 2.0433940477191563, 
2007, 11, 5.897760156, 4.36992638990131, 2.340876928, 2.0016759106742485, 
2007, 12, 5.060088433, 3.7835080387485767, 2.296087663, 1.9535022639895008, 
2008, 01, 4.947028528, 3.645177457297438, 2.069053788, 1.7399245309484288, 
2008, 02, 5.364337976, 3.8960090944728125, 2.438069536, 2.031723936092021, 
2008, 03, 5.854149914, 4.09790330063868, 2.606380628, 2.136894552291848, 
2008, 04, 5.791398266, 3.8512783063786773, 2.393765293, 1.9531117095166914, 
2008, 05, 5.946717971, 3.827770955972077, 2.575802179, 2.094902516358208, 
2008, 06, 5.837226128, 3.6278073106714683, 2.711270671, 2.1823464134459556, 
2008, 07, 5.292060141, 3.2397869607158256, 2.730287187, 2.165031703355944, 
2008, 08, 6.05356233, 3.8180128883965043, 2.8560764, 2.3025548726634955, 
2008, 09, 5.407676614, 3.593857349025455, 2.65796048, 2.1599911869749002, 
2008, 10, 5.232801371, 3.729201896627346, 2.576666336, 2.138442730420132, 
2008, 11, 4.546403092, 3.562128832797951, 2.143479625, 1.8375262649379724, 
2008, 12, 3.483565446, 2.8555563574261473, 1.678708116, 1.4714060185518099, 
2009, 01, 3.050395545, 2.5455839699075886, 1.42828892, 1.2433214218856998, 
2009, 02, 3.026395228, 2.5801948994861426, 1.512493706, 1.3200177124859245, 
2009, 03, 3.020109616, 2.5831152299564804, 1.609183412, 1.4141304105490857, 
2009, 04, 3.016921354, 2.5991927422305956, 1.645697325, 1.438744389810089, 
2009, 05, 3.097561563, 2.6240479177629985, 1.661041656, 1.4459320132157134, 
2009, 06, 3.234611985, 2.667926957666426, 1.559993019, 1.3441361513652967, 
2009, 07, 3.060430937, 2.540013427807421, 1.471378893, 1.2721031354126353, 
2009, 08, 3.589416949, 2.944593759507138, 1.783375779, 1.5327060300210602, 
2009, 09, 3.775780901, 3.0644006649064006, 1.838237163, 1.582536133600609, 
2009, 10, 4.142537504, 3.3215208298362797, 1.739034163, 1.4971323917867019, 
2009, 11, 3.923180343, 3.060309541970025, 1.899411979, 1.6214487125194514, 
2009, 12, 4.120841926, 3.1841496408383283, 1.82528225, 1.5477534491694145, 
2010, 01, 4.528504572, 3.3765430534528558, 1.798857861, 1.5127093061552246, 
2010, 02, 4.562260066, 3.378039504889974, 2.06829476, 1.7450693944637732, 
2010, 03, 5.073187203, 3.7563458767184343, 2.608518278, 2.1845257321091274, 
2010, 04, 4.892102196, 3.6072035027485367, 2.322337612, 1.9242219578067539, 
2010, 05, 5.024884298, 3.7624734373554527, 2.335073705, 1.925344461698431, 
2010, 06, 4.749988325, 3.6281303346775147, 2.183195682, 1.813373889796353, 
2010, 07, 3.989171319, 3.036106284424439, 1.996463357, 1.660991507081819, 
2010, 08, 4.854005977, 3.6811548778787473, 2.165884327, 1.7872942003595804, 
2010, 09, 4.756734387, 3.6177007600447855, 2.140187733, 1.756095262141552, 
2010, 10, 4.884693343, 3.693895975854545, 2.226984767, 1.8126614273745802, 
2010, 11, 4.894072247, 3.6061570553266518, 2.136735671, 1.713101100982004, 
2010, 12, 4.707915911, 3.3823231098013435, 2.098852517, 1.6708506680349657, 
2011, 01, 5.161354379, 3.666007251391492, 1.943053904, 1.5276522578121166, 
2011, 02, 4.901227966, 3.435378438644409, 2.049046207, 1.590046794588388, 
2011, 03, 5.72278419, 3.9107514081849857, 2.694896782, 2.0612805873725826, 
2011, 04, 5.679592417, 3.734909712270973, 2.518569136, 1.910573110380136, 
2011, 05, 5.559952992, 3.6248698634638195, 2.760550283, 2.0863422219869254, 
2011, 06, 5.178526262, 3.4501876886588008, 2.409733513, 1.8184971810818038, 
2011, 07, 4.807580198, 3.213105078245406, 2.335816726, 1.769293428737646, 
2011, 08, 5.280462538, 3.578605027431874, 2.611189982, 1.9690616352967296, 
2011, 09, 5.732369235, 3.9349925331255675, 2.552367929, 1.9147469218372317, 
2011, 10, 5.845382073, 4.054422449725153, 2.891835952, 2.213584107958855, 
2011, 11, 5.442351981, 3.7359098009805956, 2.557482551, 1.9561747856658396, 
2011, 12, 5.804838084, 3.9744821433963318, 2.356479846, 1.8106179092073347, 
2012, 01, 5.580034676, 3.8428184598072437, 2.306344404, 1.7667462623020354, 
2012, 02, 5.69572492, 3.919954004385798, 2.585182979, 1.9714198811271433, 
2012, 03, 6.198608033, 4.293825721995753, 2.947080877, 2.230638409812663, 
2012, 04, 5.874898026, 4.128724570216909, 2.842318797, 2.1417614221352497, 
2012, 05, 5.453446309, 3.8605885241451627, 2.749320267, 2.08250682844812, 
2012, 06, 6.038006672, 4.358505108028079, 3.010390365, 2.3200798948858017, 
2012, 07, 4.960234711, 3.6422964951200494, 2.731664654, 2.097306140207478, 
2012, 08, 5.968679429, 4.311386539162967, 3.072694851, 2.337919220255041, 
2012, 09, 5.855752533, 4.134385005245334, 2.805900058, 2.1174629137799896, 
2012, 10, 6.135888139, 4.300778898855766, 2.837178614, 2.139476483833932, 
2012, 11, 6.242117422, 4.3608734605147, 2.587288146, 1.9627029847605006, 
2012, 12, 5.902780204, 4.201040551728261, 2.668518817, 2.0273545730168006, 
2013, 01, 5.816854246, 4.137119279473144, 2.439837844, 1.8467073784016286, 
2013, 02, 5.677933235, 4.008837787334162, 2.650824097, 1.9915511255083358, 
2013, 03, 6.556118189, 4.5923021480008, 3.19840212, 2.415459137273485, 
2013, 04, 6.354564396, 4.427802104022577, 3.017164134, 2.2922309805871515, 
2013, 05, 6.03329665, 4.179313195201805, 3.014796028, 2.3024958268926548, 
2013, 06, 6.065664706, 4.220971004341487, 2.7808226, 2.125402107631512, 
2013, 07, 5.131256819, 3.577755617007845, 2.611541609, 1.9990341171626749, 
2013, 08, 6.023074957, 4.147928278853284, 2.879873051, 2.2161304897607255, 
2013, 09, 5.891853614, 4.070733595924744, 3.050972325, 2.33892913469539, 
2013, 10, 6.361059454, 4.50010940943496, 3.000861337, 2.314498050949878, 
2013, 11, 6.182415117, 4.4657753246796865, 2.804163938, 2.1595077660569806, 
2013, 12, 5.326399637, 3.8500590671557213, 2.539711786, 1.9484594444974577, 
2014, 01, 5.277177333, 3.7432762908974837, 2.155497508, 1.6487066239165582, 
2014, 02, 5.152106951, 3.4916175816102926, 2.453359961, 1.862501565964704, 
2014, 03, 5.559446801, 3.694721442950898, 3.153661291, 2.3728477776255064, 
2014, 04, 5.662913598, 3.8673540809608067, 3.123715643, 2.374963870880528, 
2014, 05, 6.261181476, 4.286933349875309, 3.199285, 2.4287806996078176, 
2014, 06, 5.926062497, 4.028963562093808, 3.035248934, 2.3163781243164956, 
2014, 07, 5.431693428, 3.709447686562389, 2.973949457, 2.2678916832558316, 
