<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Vessel (V), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2004, 01, 0.719043831, 0.719043831, 0.158859237, 0.158859237, 
2004, 02, 0.633684909, 0.6168714304481342, 0.111638159, 0.11087347792755103, 
2004, 03, 0.787312325, 0.7615454352000078, 0.186556846, 0.1838399380609758, 
2004, 04, 0.890127533, 0.8563248790903015, 0.24027926, 0.2351816483831491, 
2004, 05, 0.843292522, 0.8032792162066662, 0.267393635, 0.2607151301544506, 
2004, 06, 1.110238106, 1.05190816764635, 0.271869819, 0.26687405675094783, 
2004, 07, 0.914734828, 0.8674487234233628, 0.287371031, 0.28073291591936217, 
2004, 08, 1.043465521, 0.9696479216115736, 0.329422598, 0.323369270767406, 
2004, 09, 0.834713623, 0.7763417304353357, 0.304402313, 0.2976572683304343, 
2004, 10, 1.054142335, 0.9710883080495253, 0.328021384, 0.3189095730286278, 
2004, 11, 1.11688332, 1.0139619258828063, 0.287425332, 0.2786405127394431, 
2004, 12, 0.85384515, 0.7791516948573324, 0.297626309, 0.2882543919606758, 
2005, 01, 0.914360012, 0.8336578094400467, 0.2473651, 0.23776088459066433, 
2005, 02, 0.846471935, 0.7658552538959937, 0.168622586, 0.16192229798229685, 
2005, 03, 0.956129866, 0.8470622568653554, 0.236166795, 0.22529061782294957, 
2005, 04, 1.149873438, 1.013641133923828, 0.343533, 0.32617949417354114, 
2005, 05, 1.144711895, 1.0200778635601444, 0.415447225, 0.3952003709704882, 
2005, 06, 1.081408838, 0.9620556382814236, 0.44649667, 0.4247366187632801, 
2005, 07, 1.138782845, 0.9956158277848931, 0.343323524, 0.3262858244748161, 
2005, 08, 1.38182035, 1.1895277219235392, 0.593887536, 0.5654743445265928, 
2005, 09, 1.332447522, 1.1058686398740731, 0.435386529, 0.41108574986263274, 
2005, 10, 1.345406705, 1.0755162746169311, 0.328820804, 0.30817451954784847, 
2005, 11, 1.295155667, 1.0535512832339209, 0.383172458, 0.36144973723064155, 
2005, 12, 1.410591588, 1.1580778158059108, 0.306421998, 0.2887820116122936, 
2006, 01, 1.28187848, 1.04514801314386, 0.357839516, 0.33475298514441815, 
2006, 02, 1.036497236, 0.867006775134397, 0.200399312, 0.18729763806306324, 
2006, 03, 1.111772626, 0.9433218507924718, 0.277528682, 0.2589076454233768, 
2006, 04, 1.537957453, 1.2804272890747808, 0.316324004, 0.29294594772079374, 
2006, 05, 1.495894961, 1.2131338428745118, 0.428238483, 0.39371550362982355, 
2006, 06, 1.470813903, 1.198273634620102, 0.499421482, 0.4558566895679922, 
2006, 07, 1.540408043, 1.2501857377228065, 0.567973985, 0.5165711519541358, 
2006, 08, 1.702474732, 1.3650583197249766, 0.593969634, 0.5378046214555573, 
2006, 09, 1.320892459, 1.0835998567497258, 0.453372783, 0.4119724481293142, 
2006, 10, 0.992606093, 0.8517197262088838, 0.526985874, 0.480153038259811, 
2006, 11, 1.343205369, 1.1235612743302072, 0.406199426, 0.3687766367051114, 
2006, 12, 1.268911458, 1.0449854885940397, 0.353467978, 0.31890655935639095, 
2007, 01, 1.227084757, 1.022410069851947, 0.336107218, 0.3019015165406411, 
2007, 02, 1.087859109, 0.9028717854784308, 0.157879488, 0.14069150759673332, 
2007, 03, 1.385609479, 1.1323255729192332, 0.28972415, 0.25638179271825434, 
2007, 04, 1.535684151, 1.2359813033866012, 0.346219745, 0.3050459430965458, 
2007, 05, 1.843927421, 1.4696164727856207, 0.522752176, 0.45938812428070686, 
2007, 06, 1.78162988, 1.404187728932316, 0.402026287, 0.3517728850399479, 
2007, 07, 1.644483737, 1.2913136503881928, 0.528168413, 0.4617491500623591, 
2007, 08, 1.661021467, 1.307193886063274, 0.641490114, 0.5598557597333995, 
2007, 09, 2.005082844, 1.580301698261543, 0.468263757, 0.40727297186258277, 
2007, 10, 1.573384205, 1.224637984263314, 0.483427906, 0.4172441866606137, 
2007, 11, 1.700112931, 1.2596931998720236, 0.686163415, 0.5867360057091722, 
2007, 12, 1.761962076, 1.3174468720823895, 0.559777559, 0.47625652385076916, 
2008, 01, 1.710346984, 1.2602551683189853, 0.616374421, 0.5183262907745317, 
2008, 02, 1.298942159, 0.9433951565504698, 0.327301515, 0.27275117158294276, 
2008, 03, 1.926780665, 1.3487459260016297, 0.451481682, 0.37015650606092537, 
2008, 04, 2.428018068, 1.614631369367452, 0.633886494, 0.5171982138584219, 
2008, 05, 2.33639237, 1.503884142354389, 0.598608698, 0.4868490592864393, 
2008, 06, 2.770576119, 1.7218994225813524, 0.663421667, 0.5339990252783534, 
2008, 07, 2.977658977, 1.8229159287899002, 0.826214847, 0.6551623382534596, 
2008, 08, 1.953461251, 1.2320580555253255, 0.781165548, 0.6297718572599282, 
2008, 09, 2.355020731, 1.5651099659510166, 0.644130089, 0.5234522205933468, 
2008, 10, 2.148690087, 1.5312828788250936, 0.859277989, 0.7131372593005693, 
2008, 11, 1.318346147, 1.0329305886009605, 0.57113461, 0.48961270004612506, 
2008, 12, 1.104008981, 0.9049808057919612, 0.53664168, 0.4703723001228132, 
2009, 01, 0.973373297, 0.812289234306267, 0.336128523, 0.29259891839859686, 
2009, 02, 1.019522628, 0.8692080467013967, 0.210291357, 0.18353022886741252, 
2009, 03, 0.929524939, 0.7950274433202124, 0.132421533, 0.1163703996886772, 
2009, 04, 1.058055488, 0.911555132731793, 0.267571525, 0.2339233494632313, 
2009, 05, 1.261174273, 1.0683828739780605, 0.350586381, 0.3051844424576798, 
2009, 06, 1.563009322, 1.2891792661949601, 0.371542931, 0.3201323847342948, 
2009, 07, 1.52637343, 1.2668180030387894, 0.438765757, 0.379341648739689, 
